country,iso3,who_region,date,total_confirmed_cases,total_probable_cases,new_confirmed_cases,new_probable_cases,total_deaths,new_deaths
Hungary,HUN,European Region,04/08/2022,42,0,0,0,0,0
Hungary,HUN,European Region,05/08/2022,42,0,0,0,0,0
Hungary,HUN,European Region,08/08/2022,48,0,6,0,0,0
Hungary,HUN,European Region,09/08/2022,51,0,3,0,0,0
Hungary,HUN,European Region,10/08/2022,51,0,0,0,0,0
Hungary,HUN,European Region,11/08/2022,51,0,0,0,0,0
Hungary,HUN,European Region,12/08/2022,51,0,0,0,0,0
Hungary,HUN,European Region,14/08/2022,57,0,6,0,0,0
Hungary,HUN,European Region,16/08/2022,62,0,5,0,0,0
Hungary,HUN,European Region,17/08/2022,62,0,0,0,0,0
Hungary,HUN,European Region,18/08/2022,62,0,0,0,0,0
Hungary,HUN,European Region,19/08/2022,62,0,0,0,0,0
Hungary,HUN,European Region,22/08/2022,63,0,1,0,0,0
Hungary,HUN,European Region,23/08/2022,64,0,1,0,0,0
Hungary,HUN,European Region,24/08/2022,64,0,0,0,0,0
Hungary,HUN,European Region,25/08/2022,64,0,0,0,0,0
Hungary,HUN,European Region,26/08/2022,67,0,3,0,0,0
Hungary,HUN,European Region,29/08/2022,67,0,0,0,0,0
Hungary,HUN,European Region,30/08/2022,70,0,3,0,0,0
Hungary,HUN,European Region,31/08/2022,70,0,0,0,0,0
Hungary,HUN,European Region,01/09/2022,70,0,0,0,0,0
Hungary,HUN,European Region,04/09/2022,70,0,0,0,0,0
Hungary,HUN,European Region,06/09/2022,71,0,1,0,0,0
Hungary,HUN,European Region,07/09/2022,71,0,0,0,0,0
Hungary,HUN,European Region,08/09/2022,71,0,0,0,0,0
Hungary,HUN,European Region,11/09/2022,71,0,0,0,0,0
Hungary,HUN,European Region,13/09/2022,75,0,4,0,0,0
Hungary,HUN,European Region,14/09/2022,75,0,0,0,0,0
Hungary,HUN,European Region,15/09/2022,75,0,0,0,0,0
Hungary,HUN,European Region,16/09/2022,75,0,0,0,0,0
Hungary,HUN,European Region,19/09/2022,75,0,0,0,0,0
Hungary,HUN,European Region,20/09/2022,77,0,2,0,0,0
Hungary,HUN,European Region,21/09/2022,77,0,0,0,0,0
Hungary,HUN,European Region,22/09/2022,77,0,0,0,0,0
Hungary,HUN,European Region,23/09/2022,77,0,0,0,0,0
Hungary,HUN,European Region,26/09/2022,77,0,0,0,0,0
Hungary,HUN,European Region,27/09/2022,77,0,0,0,0,0
Hungary,HUN,European Region,28/09/2022,77,0,0,0,0,0
Hungary,HUN,European Region,29/09/2022,77,0,0,0,0,0
Hungary,HUN,European Region,30/09/2022,77,0,0,0,0,0
Hungary,HUN,European Region,03/10/2022,77,0,0,0,0,0
Hungary,HUN,European Region,04/10/2022,78,0,1,0,0,0
Hungary,HUN,European Region,05/10/2022,78,0,0,0,0,0
Hungary,HUN,European Region,06/10/2022,78,0,0,0,0,0
Hungary,HUN,European Region,07/10/2022,78,0,0,0,0,0
Hungary,HUN,European Region,10/10/2022,78,0,0,0,0,0
Hungary,HUN,European Region,11/10/2022,78,0,0,0,0,0
Hungary,HUN,European Region,12/10/2022,78,0,0,0,0,0
Hungary,HUN,European Region,13/10/2022,78,0,0,0,0,0
Hungary,HUN,European Region,14/10/2022,78,0,0,0,0,0
Hungary,HUN,European Region,17/10/2022,78,0,0,0,0,0
Hungary,HUN,European Region,19/10/2022,79,0,1,0,0,0
Hungary,HUN,European Region,20/10/2022,79,0,0,0,0,0
Hungary,HUN,European Region,21/10/2022,79,0,0,0,0,0
Hungary,HUN,European Region,24/10/2022,79,0,0,0,0,0
Hungary,HUN,European Region,25/10/2022,80,0,1,0,0,0
Hungary,HUN,European Region,26/10/2022,80,0,0,0,0,0
Hungary,HUN,European Region,27/10/2022,80,0,0,0,0,0
Hungary,HUN,European Region,28/10/2022,80,0,0,0,0,0
Hungary,HUN,European Region,31/10/2022,80,0,0,0,0,0
Hungary,HUN,European Region,01/11/2022,80,0,0,0,0,0
Hungary,HUN,European Region,04/11/2022,80,0,0,0,0,0
Hungary,HUN,European Region,08/11/2022,80,0,0,0,0,0
Hungary,HUN,European Region,13/11/2022,80,0,0,0,0,0
Hungary,HUN,European Region,15/11/2022,80,0,0,0,0,0
Hungary,HUN,European Region,18/11/2022,80,0,0,0,0,0
Hungary,HUN,European Region,22/11/2022,80,0,0,0,0,0
Hungary,HUN,European Region,25/11/2022,80,0,0,0,0,0
Hungary,HUN,European Region,29/11/2022,80,0,0,0,0,0
Hungary,HUN,European Region,02/12/2022,80,0,0,0,0,0
Hungary,HUN,European Region,06/12/2022,80,0,0,0,0,0
Hungary,HUN,European Region,09/12/2022,80,0,0,0,0,0
Hungary,HUN,European Region,13/12/2022,80,0,0,0,0,0
Hungary,HUN,European Region,16/12/2022,80,0,0,0,0,0
Hungary,HUN,European Region,20/12/2022,80,0,0,0,0,0
Hungary,HUN,European Region,27/12/2022,80,0,0,0,0,0
Hungary,HUN,European Region,03/01/2023,80,0,0,0,0,0
Hungary,HUN,European Region,06/01/2023,80,0,0,0,0,0
Hungary,HUN,European Region,10/01/2023,80,0,0,0,0,0
Hungary,HUN,European Region,13/01/2023,80,0,0,0,0,0
Hungary,HUN,European Region,17/01/2023,80,0,0,0,0,0
Hungary,HUN,European Region,20/01/2023,80,0,0,0,0,0
Hungary,HUN,European Region,24/01/2023,80,0,0,0,0,0
Hungary,HUN,European Region,27/01/2023,80,0,0,0,0,0
Hungary,HUN,European Region,31/01/2023,80,0,0,0,0,0
Hungary,HUN,European Region,03/02/2023,80,0,0,0,0,0
Hungary,HUN,European Region,07/02/2023,80,0,0,0,0,0
Hungary,HUN,European Region,10/02/2023,80,0,0,0,0,0
Hungary,HUN,European Region,14/02/2023,80,0,0,0,0,0
Hungary,HUN,European Region,17/02/2023,80,0,0,0,0,0
Hungary,HUN,European Region,21/02/2023,80,0,0,0,0,0
Hungary,HUN,European Region,24/02/2023,80,0,0,0,0,0
Hungary,HUN,European Region,28/02/2023,80,0,0,0,0,0
Hungary,HUN,European Region,04/03/2023,80,0,0,0,0,0
Hungary,HUN,European Region,07/03/2023,80,0,0,0,0,0
Hungary,HUN,European Region,10/03/2023,80,0,0,0,0,0
Hungary,HUN,European Region,14/03/2023,80,0,0,0,0,0
Hungary,HUN,European Region,21/03/2023,80,0,0,0,0,0
Hungary,HUN,European Region,28/03/2023,80,0,0,0,0,0
Hungary,HUN,European Region,04/04/2023,80,0,0,0,0,0
Hungary,HUN,European Region,11/04/2023,80,0,0,0,0,0
Hungary,HUN,European Region,18/04/2023,80,0,0,0,0,0
Hungary,HUN,European Region,24/04/2023,80,0,0,0,0,0
Hungary,HUN,European Region,01/05/2023,80,0,0,0,0,0
Hungary,HUN,European Region,03/05/2023,80,0,0,0,0,0
Hungary,HUN,European Region,08/05/2023,80,0,0,0,0,0
Hungary,HUN,European Region,15/05/2023,80,0,0,0,0,0
Hungary,HUN,European Region,22/05/2023,80,0,0,0,0,0
Hungary,HUN,European Region,30/05/2023,80,0,0,0,0,0
Hungary,HUN,European Region,05/06/2023,80,0,0,0,0,0
Hungary,HUN,European Region,07/06/2023,80,0,0,0,0,0
Hungary,HUN,European Region,12/06/2023,80,0,0,0,0,0
Hungary,HUN,European Region,19/06/2023,80,0,0,0,0,0
Hungary,HUN,European Region,26/06/2023,80,0,0,0,0,0
Hungary,HUN,European Region,03/07/2023,80,0,0,0,0,0
Hungary,HUN,European Region,05/07/2023,80,0,0,0,0,0
Hungary,HUN,European Region,06/07/2023,80,0,0,0,0,0
Hungary,HUN,European Region,10/07/2023,80,0,0,0,0,0
Hungary,HUN,European Region,17/07/2023,80,0,0,0,0,0
Hungary,HUN,European Region,24/07/2023,80,0,0,0,0,0
Hungary,HUN,European Region,31/07/2023,80,0,0,0,0,0
Hungary,HUN,European Region,07/08/2023,80,0,0,0,0,0
Hungary,HUN,European Region,10/08/2023,80,0,0,0,0,0
Hungary,HUN,European Region,14/08/2023,80,0,0,0,0,0
Hungary,HUN,European Region,21/08/2023,80,0,0,0,0,0
Hungary,HUN,European Region,28/08/2023,80,0,0,0,0,0
Hungary,HUN,European Region,29/08/2023,80,0,0,0,0,0
Hungary,HUN,European Region,04/09/2023,80,0,0,0,0,0
Hungary,HUN,European Region,07/09/2023,80,0,0,0,0,0
Hungary,HUN,European Region,11/09/2023,80,0,0,0,0,0
Hungary,HUN,European Region,18/09/2023,80,0,0,0,0,0
Hungary,HUN,European Region,30/09/2023,80,0,0,0,0,0
Hungary,HUN,European Region,05/10/2023,80,0,0,0,0,0
Hungary,HUN,European Region,31/10/2023,81,0,1,0,0,0
Hungary,HUN,European Region,30/11/2023,81,0,0,0,0,0
Hungary,HUN,European Region,31/12/2023,82,0,1,0,0,0
Hungary,HUN,European Region,31/01/2024,83,0,1,0,0,0
Hungary,HUN,European Region,29/02/2024,83,0,0,0,0,0
Hungary,HUN,European Region,31/03/2024,83,0,0,0,0,0
Hungary,HUN,European Region,09/04/2024,83,0,0,0,0,0
Hungary,HUN,European Region,30/04/2024,83,0,0,0,0,0
Hungary,HUN,European Region,31/05/2024,83,0,0,0,0,0
Hungary,HUN,European Region,16/06/2024,83,0,0,0,0,0
Hungary,HUN,European Region,30/06/2024,85,0,2,0,0,0
Hungary,HUN,European Region,09/07/2024,85,0,0,0,0,0
Hungary,HUN,European Region,31/07/2024,85,0,0,0,0,0
Hungary,HUN,European Region,31/08/2024,85,0,0,0,0,0
Hungary,HUN,European Region,30/09/2024,85,0,0,0,0,0
Iceland,ISL,European Region,09/06/2022,0,0,0,0,0,0
Iceland,ISL,European Region,10/06/2022,0,0,0,0,0,0
Iceland,ISL,European Region,13/06/2022,3,0,3,0,0,0
Iceland,ISL,European Region,14/06/2022,3,0,0,0,0,0
Iceland,ISL,European Region,29/06/2022,4,0,1,0,0,0
Iceland,ISL,European Region,07/07/2022,6,0,2,0,0,0
Iceland,ISL,European Region,11/07/2022,6,0,0,0,0,0
Iceland,ISL,European Region,12/07/2022,6,0,0,0,0,0
Iceland,ISL,European Region,13/07/2022,6,0,0,0,0,0
Iceland,ISL,European Region,14/07/2022,7,0,1,0,0,0
Iceland,ISL,European Region,15/07/2022,7,0,0,0,0,0
Iceland,ISL,European Region,18/07/2022,7,0,0,0,0,0
Iceland,ISL,European Region,19/07/2022,7,0,0,0,0,0
Iceland,ISL,European Region,20/07/2022,7,0,0,0,0,0
Iceland,ISL,European Region,21/07/2022,9,0,2,0,0,0
Iceland,ISL,European Region,22/07/2022,9,0,0,0,0,0
Iceland,ISL,European Region,25/07/2022,9,0,0,0,0,0
Iceland,ISL,European Region,26/07/2022,9,0,0,0,0,0
Iceland,ISL,European Region,27/07/2022,9,0,0,0,0,0
Iceland,ISL,European Region,28/07/2022,9,0,0,0,0,0
Iceland,ISL,European Region,29/07/2022,9,0,0,0,0,0
Iceland,ISL,European Region,01/08/2022,10,0,1,0,0,0
Iceland,ISL,European Region,02/08/2022,10,0,0,0,0,0
Iceland,ISL,European Region,03/08/2022,10,0,0,0,0,0
Iceland,ISL,European Region,04/08/2022,10,0,0,0,0,0
Iceland,ISL,European Region,05/08/2022,10,0,0,0,0,0
Iceland,ISL,European Region,08/08/2022,11,0,1,0,0,0
Iceland,ISL,European Region,09/08/2022,11,0,0,0,0,0
Iceland,ISL,European Region,10/08/2022,11,0,0,0,0,0
Iceland,ISL,European Region,11/08/2022,11,0,0,0,0,0
Iceland,ISL,European Region,12/08/2022,11,0,0,0,0,0
Iceland,ISL,European Region,14/08/2022,11,0,0,0,0,0
Iceland,ISL,European Region,16/08/2022,12,0,1,0,0,0
Iceland,ISL,European Region,17/08/2022,12,0,0,0,0,0
Iceland,ISL,European Region,18/08/2022,12,0,0,0,0,0
Iceland,ISL,European Region,19/08/2022,12,0,0,0,0,0
Iceland,ISL,European Region,22/08/2022,12,0,0,0,0,0
Iceland,ISL,European Region,23/08/2022,12,0,0,0,0,0
Iceland,ISL,European Region,24/08/2022,12,0,0,0,0,0
Iceland,ISL,European Region,25/08/2022,12,0,0,0,0,0
Iceland,ISL,European Region,26/08/2022,12,0,0,0,0,0
Iceland,ISL,European Region,29/08/2022,12,0,0,0,0,0
Iceland,ISL,European Region,30/08/2022,12,0,0,0,0,0
Iceland,ISL,European Region,31/08/2022,12,0,0,0,0,0
Iceland,ISL,European Region,01/09/2022,12,0,0,0,0,0
Iceland,ISL,European Region,04/09/2022,12,0,0,0,0,0
Iceland,ISL,European Region,06/09/2022,12,0,0,0,0,0
Iceland,ISL,European Region,07/09/2022,12,0,0,0,0,0
Iceland,ISL,European Region,08/09/2022,12,0,0,0,0,0
Iceland,ISL,European Region,11/09/2022,12,0,0,0,0,0
Iceland,ISL,European Region,13/09/2022,12,0,0,0,0,0
Iceland,ISL,European Region,14/09/2022,12,0,0,0,0,0
Iceland,ISL,European Region,15/09/2022,12,0,0,0,0,0
Iceland,ISL,European Region,16/09/2022,12,0,0,0,0,0
Iceland,ISL,European Region,19/09/2022,12,0,0,0,0,0
Iceland,ISL,European Region,20/09/2022,12,0,0,0,0,0
Iceland,ISL,European Region,21/09/2022,12,0,0,0,0,0
Iceland,ISL,European Region,22/09/2022,12,0,0,0,0,0
Iceland,ISL,European Region,23/09/2022,12,0,0,0,0,0
Iceland,ISL,European Region,26/09/2022,14,0,2,0,0,0
Iceland,ISL,European Region,27/09/2022,14,0,0,0,0,0
Iceland,ISL,European Region,28/09/2022,14,0,0,0,0,0
Iceland,ISL,European Region,29/09/2022,14,0,0,0,0,0
Iceland,ISL,European Region,30/09/2022,14,0,0,0,0,0
Iceland,ISL,European Region,03/10/2022,14,0,0,0,0,0
Iceland,ISL,European Region,04/10/2022,14,0,0,0,0,0
Iceland,ISL,European Region,05/10/2022,16,0,2,0,0,0
Iceland,ISL,European Region,06/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,07/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,10/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,11/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,12/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,13/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,14/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,17/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,19/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,20/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,21/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,24/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,25/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,26/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,27/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,28/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,31/10/2022,16,0,0,0,0,0
Iceland,ISL,European Region,01/11/2022,16,0,0,0,0,0
Iceland,ISL,European Region,04/11/2022,16,0,0,0,0,0
Iceland,ISL,European Region,08/11/2022,16,0,0,0,0,0
Iceland,ISL,European Region,13/11/2022,16,0,0,0,0,0
Iceland,ISL,European Region,15/11/2022,16,0,0,0,0,0
Iceland,ISL,European Region,18/11/2022,16,0,0,0,0,0
Iceland,ISL,European Region,22/11/2022,16,0,0,0,0,0
Iceland,ISL,European Region,25/11/2022,16,0,0,0,0,0
Iceland,ISL,European Region,29/11/2022,16,0,0,0,0,0
Iceland,ISL,European Region,02/12/2022,16,0,0,0,0,0
Iceland,ISL,European Region,06/12/2022,16,0,0,0,0,0
Iceland,ISL,European Region,09/12/2022,16,0,0,0,0,0
Iceland,ISL,European Region,13/12/2022,16,0,0,0,0,0
Iceland,ISL,European Region,16/12/2022,16,0,0,0,0,0
Iceland,ISL,European Region,20/12/2022,16,0,0,0,0,0
Iceland,ISL,European Region,27/12/2022,16,0,0,0,0,0
Iceland,ISL,European Region,03/01/2023,16,0,0,0,0,0
Iceland,ISL,European Region,06/01/2023,16,0,0,0,0,0
Iceland,ISL,European Region,10/01/2023,16,0,0,0,0,0
Iceland,ISL,European Region,13/01/2023,16,0,0,0,0,0
Iceland,ISL,European Region,17/01/2023,16,0,0,0,0,0
Iceland,ISL,European Region,20/01/2023,16,0,0,0,0,0
Iceland,ISL,European Region,24/01/2023,16,0,0,0,0,0
Iceland,ISL,European Region,27/01/2023,16,0,0,0,0,0
Iceland,ISL,European Region,31/01/2023,16,0,0,0,0,0
Iceland,ISL,European Region,03/02/2023,16,0,0,0,0,0
Iceland,ISL,European Region,07/02/2023,16,0,0,0,0,0
Iceland,ISL,European Region,10/02/2023,16,0,0,0,0,0
Iceland,ISL,European Region,14/02/2023,16,0,0,0,0,0
Iceland,ISL,European Region,17/02/2023,16,0,0,0,0,0
Iceland,ISL,European Region,21/02/2023,16,0,0,0,0,0
Iceland,ISL,European Region,24/02/2023,16,0,0,0,0,0
Iceland,ISL,European Region,28/02/2023,16,0,0,0,0,0
Iceland,ISL,European Region,04/03/2023,16,0,0,0,0,0
Iceland,ISL,European Region,07/03/2023,16,0,0,0,0,0
Iceland,ISL,European Region,10/03/2023,16,0,0,0,0,0
Iceland,ISL,European Region,14/03/2023,16,0,0,0,0,0
Iceland,ISL,European Region,21/03/2023,16,0,0,0,0,0
Iceland,ISL,European Region,28/03/2023,16,0,0,0,0,0
Iceland,ISL,European Region,04/04/2023,16,0,0,0,0,0
Iceland,ISL,European Region,11/04/2023,16,0,0,0,0,0
Iceland,ISL,European Region,18/04/2023,16,0,0,0,0,0
Iceland,ISL,European Region,24/04/2023,16,0,0,0,0,0
Iceland,ISL,European Region,01/05/2023,16,0,0,0,0,0
Iceland,ISL,European Region,03/05/2023,16,0,0,0,0,0
Iceland,ISL,European Region,08/05/2023,16,0,0,0,0,0
Iceland,ISL,European Region,15/05/2023,16,0,0,0,0,0
Iceland,ISL,European Region,22/05/2023,16,0,0,0,0,0
Iceland,ISL,European Region,30/05/2023,16,0,0,0,0,0
Iceland,ISL,European Region,05/06/2023,16,0,0,0,0,0
Iceland,ISL,European Region,07/06/2023,16,0,0,0,0,0
Iceland,ISL,European Region,12/06/2023,16,0,0,0,0,0
Iceland,ISL,European Region,19/06/2023,16,0,0,0,0,0
Iceland,ISL,European Region,26/06/2023,16,0,0,0,0,0
Iceland,ISL,European Region,03/07/2023,16,0,0,0,0,0
Iceland,ISL,European Region,05/07/2023,16,0,0,0,0,0
Iceland,ISL,European Region,06/07/2023,16,0,0,0,0,0
Iceland,ISL,European Region,10/07/2023,16,0,0,0,0,0
Iceland,ISL,European Region,17/07/2023,16,0,0,0,0,0
Iceland,ISL,European Region,24/07/2023,16,0,0,0,0,0
Iceland,ISL,European Region,31/07/2023,16,0,0,0,0,0
Iceland,ISL,European Region,07/08/2023,16,0,0,0,0,0
Iceland,ISL,European Region,10/08/2023,16,0,0,0,0,0
Iceland,ISL,European Region,14/08/2023,16,0,0,0,0,0
Iceland,ISL,European Region,21/08/2023,16,0,0,0,0,0
Iceland,ISL,European Region,28/08/2023,16,0,0,0,0,0
Iceland,ISL,European Region,29/08/2023,16,0,0,0,0,0
Iceland,ISL,European Region,04/09/2023,17,0,1,0,0,0
Iceland,ISL,European Region,07/09/2023,17,0,0,0,0,0
Iceland,ISL,European Region,11/09/2023,17,0,0,0,0,0
Iceland,ISL,European Region,18/09/2023,17,0,0,0,0,0
Iceland,ISL,European Region,30/09/2023,17,0,0,0,0,0
Iceland,ISL,European Region,05/10/2023,17,0,0,0,0,0
Iceland,ISL,European Region,31/10/2023,17,0,0,0,0,0
Iceland,ISL,European Region,30/11/2023,17,0,0,0,0,0
Iceland,ISL,European Region,31/12/2023,17,0,0,0,0,0
Iceland,ISL,European Region,31/01/2024,17,0,0,0,0,0
Iceland,ISL,European Region,29/02/2024,17,0,0,0,0,0
Iceland,ISL,European Region,31/03/2024,17,0,0,0,0,0
Iceland,ISL,European Region,09/04/2024,17,0,0,0,0,0
Iceland,ISL,European Region,30/04/2024,17,0,0,0,0,0
Iceland,ISL,European Region,31/05/2024,17,0,0,0,0,0
Iceland,ISL,European Region,16/06/2024,17,0,0,0,0,0
Iceland,ISL,European Region,30/06/2024,17,0,0,0,0,0
Iceland,ISL,European Region,09/07/2024,17,0,0,0,0,0
Iceland,ISL,European Region,31/07/2024,17,0,0,0,0,0
Iceland,ISL,European Region,31/08/2024,17,0,0,0,0,0
Iceland,ISL,European Region,30/09/2024,17,0,0,0,0,0
Ireland,IRL,European Region,16/05/2022,1,0,1,0,0,0
Ireland,IRL,European Region,21/05/2022,2,0,1,0,0,0
Ireland,IRL,European Region,24/05/2022,3,0,1,0,0,0
Ireland,IRL,European Region,25/05/2022,4,0,1,0,0,0
Ireland,IRL,European Region,27/05/2022,7,0,3,0,0,0
Ireland,IRL,European Region,29/05/2022,8,0,1,0,0,0
Ireland,IRL,European Region,30/05/2022,9,0,1,0,0,0
Ireland,IRL,European Region,06/06/2022,10,0,1,0,0,0
Ireland,IRL,European Region,08/06/2022,12,0,2,0,0,0
Ireland,IRL,European Region,09/06/2022,13,0,1,0,0,0
Ireland,IRL,European Region,13/06/2022,14,0,1,0,0,0
Ireland,IRL,European Region,23/06/2022,28,0,14,0,0,0
Ireland,IRL,European Region,29/06/2022,31,0,3,0,0,0
Ireland,IRL,European Region,30/06/2022,39,0,8,0,0,0
Ireland,IRL,European Region,05/07/2022,44,0,5,0,0,0
Ireland,IRL,European Region,11/07/2022,44,0,0,0,0,0
Ireland,IRL,European Region,12/07/2022,54,0,10,0,0,0
Ireland,IRL,European Region,13/07/2022,54,0,0,0,0,0
Ireland,IRL,European Region,14/07/2022,54,0,0,0,0,0
Ireland,IRL,European Region,15/07/2022,54,0,0,0,0,0
Ireland,IRL,European Region,18/07/2022,54,0,0,0,0,0
Ireland,IRL,European Region,19/07/2022,69,0,15,0,0,0
Ireland,IRL,European Region,20/07/2022,69,0,0,0,0,0
Ireland,IRL,European Region,21/07/2022,69,0,0,0,0,0
Ireland,IRL,European Region,22/07/2022,69,0,0,0,0,0
Ireland,IRL,European Region,25/07/2022,69,0,0,0,0,0
Ireland,IRL,European Region,26/07/2022,85,0,16,0,0,0
Ireland,IRL,European Region,27/07/2022,85,0,0,0,0,0
Ireland,IRL,European Region,28/07/2022,85,0,0,0,0,0
Ireland,IRL,European Region,29/07/2022,85,0,0,0,0,0
Ireland,IRL,European Region,01/08/2022,85,0,0,0,0,0
Ireland,IRL,European Region,02/08/2022,97,0,12,0,0,0
Ireland,IRL,European Region,03/08/2022,97,0,0,0,0,0
Ireland,IRL,European Region,04/08/2022,97,0,0,0,0,0
Ireland,IRL,European Region,05/08/2022,97,0,0,0,0,0
Ireland,IRL,European Region,08/08/2022,97,0,0,0,0,0
Ireland,IRL,European Region,09/08/2022,101,0,4,0,0,0
Ireland,IRL,European Region,10/08/2022,101,0,0,0,0,0
Ireland,IRL,European Region,11/08/2022,101,0,0,0,0,0
Ireland,IRL,European Region,12/08/2022,101,0,0,0,0,0
Ireland,IRL,European Region,14/08/2022,101,0,0,0,0,0
Ireland,IRL,European Region,16/08/2022,113,0,12,0,0,0
Ireland,IRL,European Region,17/08/2022,113,0,0,0,0,0
Ireland,IRL,European Region,18/08/2022,113,0,0,0,0,0
Ireland,IRL,European Region,19/08/2022,113,0,0,0,0,0
Ireland,IRL,European Region,22/08/2022,113,0,0,0,0,0
Ireland,IRL,European Region,23/08/2022,128,0,15,0,0,0
Ireland,IRL,European Region,24/08/2022,128,0,0,0,0,0
Ireland,IRL,European Region,25/08/2022,128,0,0,0,0,0
Ireland,IRL,European Region,26/08/2022,128,0,0,0,0,0
Ireland,IRL,European Region,29/08/2022,128,0,0,0,0,0
Ireland,IRL,European Region,30/08/2022,144,0,16,0,0,0
Ireland,IRL,European Region,31/08/2022,144,0,0,0,0,0
Ireland,IRL,European Region,01/09/2022,144,0,0,0,0,0
Ireland,IRL,European Region,04/09/2022,144,0,0,0,0,0
Ireland,IRL,European Region,06/09/2022,160,0,16,0,0,0
Ireland,IRL,European Region,07/09/2022,160,0,0,0,0,0
Ireland,IRL,European Region,08/09/2022,160,0,0,0,0,0
Ireland,IRL,European Region,11/09/2022,160,0,0,0,0,0
Ireland,IRL,European Region,13/09/2022,173,0,13,0,0,0
Ireland,IRL,European Region,14/09/2022,173,0,0,0,0,0
Ireland,IRL,European Region,15/09/2022,173,0,0,0,0,0
Ireland,IRL,European Region,16/09/2022,173,0,0,0,0,0
Ireland,IRL,European Region,19/09/2022,173,0,0,0,0,0
Ireland,IRL,European Region,20/09/2022,178,0,5,0,0,0
Ireland,IRL,European Region,21/09/2022,178,0,0,0,0,0
Ireland,IRL,European Region,22/09/2022,178,0,0,0,0,0
Ireland,IRL,European Region,23/09/2022,178,0,0,0,0,0
Ireland,IRL,European Region,26/09/2022,178,0,0,0,0,0
Ireland,IRL,European Region,27/09/2022,183,0,5,0,0,0
Ireland,IRL,European Region,28/09/2022,183,0,0,0,0,0
Ireland,IRL,European Region,29/09/2022,183,0,0,0,0,0
Ireland,IRL,European Region,30/09/2022,183,0,0,0,0,0
Ireland,IRL,European Region,03/10/2022,183,0,0,0,0,0
Ireland,IRL,European Region,04/10/2022,195,0,12,0,0,0
Ireland,IRL,European Region,05/10/2022,195,0,0,0,0,0
Ireland,IRL,European Region,06/10/2022,195,0,0,0,0,0
Ireland,IRL,European Region,07/10/2022,195,0,0,0,0,0
Ireland,IRL,European Region,10/10/2022,198,0,3,0,0,0
Ireland,IRL,European Region,11/10/2022,198,0,0,0,0,0
Ireland,IRL,European Region,12/10/2022,198,0,0,0,0,0
Ireland,IRL,European Region,13/10/2022,198,0,0,0,0,0
Ireland,IRL,European Region,14/10/2022,198,0,0,0,0,0
Ireland,IRL,European Region,17/10/2022,198,0,0,0,0,0
Ireland,IRL,European Region,19/10/2022,200,0,2,0,0,0
Ireland,IRL,European Region,20/10/2022,200,0,0,0,0,0
Ireland,IRL,European Region,21/10/2022,200,0,0,0,0,0
Ireland,IRL,European Region,24/10/2022,206,0,6,0,0,0
Ireland,IRL,European Region,25/10/2022,206,0,0,0,0,0
Ireland,IRL,European Region,26/10/2022,206,0,0,0,0,0
Ireland,IRL,European Region,27/10/2022,206,0,0,0,0,0
Ireland,IRL,European Region,28/10/2022,206,0,0,0,0,0
Ireland,IRL,European Region,31/10/2022,206,0,0,0,0,0
Ireland,IRL,European Region,01/11/2022,207,0,1,0,0,0
Ireland,IRL,European Region,04/11/2022,207,0,0,0,0,0
Ireland,IRL,European Region,08/11/2022,210,0,3,0,0,0
Ireland,IRL,European Region,13/11/2022,210,0,0,0,0,0
Ireland,IRL,European Region,15/11/2022,215,0,5,0,0,0
Ireland,IRL,European Region,18/11/2022,215,0,0,0,0,0
Ireland,IRL,European Region,22/11/2022,217,0,2,0,0,0
Ireland,IRL,European Region,25/11/2022,217,0,0,0,0,0
Ireland,IRL,European Region,29/11/2022,220,0,3,0,0,0
Ireland,IRL,European Region,02/12/2022,220,0,0,0,0,0
Ireland,IRL,European Region,06/12/2022,223,0,3,0,0,0
Ireland,IRL,European Region,09/12/2022,223,0,0,0,0,0
Ireland,IRL,European Region,13/12/2022,225,0,2,0,0,0
Ireland,IRL,European Region,16/12/2022,225,0,0,0,0,0
Ireland,IRL,European Region,20/12/2022,225,0,0,0,0,0
Ireland,IRL,European Region,27/12/2022,225,0,0,0,0,0
